Title,Company,Experience,Salary,Location,Posted,Openings,Skills,Job Description,Job Link
Sr Software Developer Engineer in Test,Align Technology,2 - 5 years,Not Disclosed,Gurugram,3+ weeks ago,1,"python, node.jsreact.js, automation, golang, web technologies",Not specified,https://www.naukri.com/job-listings-sr-software-developer-engineer-in-test-align-technology-gurugram-2-to-5-years-301024510558
IT Software Developer Java,Aliqan Services,7 - 10 years,Not Disclosed,Bengaluru,3+ weeks ago,1,"JMS, spring boot, Web services, Business Analyst, XML, Workflow management, Design development, JSON, Information technology, AWS",Not specified,https://www.naukri.com/job-listings-it-software-developer-java-aliqan-technologies-bengaluru-7-to-10-years-291123501780
Senior Software Engineer ( Back End Developer ),Evnek,5 - 8 years,Not Disclosed,"Mumbai, New Delhi, Bengaluru",1 week ago,Not specified,"Back-End Development, rest, css, software testing, javascript, jquery, spring, spring boot, database management, node.js, java, system architecture, debugging, html, api, mongodb",Not specified,https://www.naukri.com/job-listings-senior-software-engineer-back-end-developer-evnek-mumbai-new-delhi-bengaluru-5-to-8-years-230625918511
Senior Software Engineer - Full Stack Java Developer,Feuji Inc,4 - 8 years,Not Disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",3+ weeks ago,1,"Computer science, SAN, Automation, Coding, Application programming, MySQL, Javascript, DBMS, Oracle, microsoft",Not specified,https://www.naukri.com/job-listings-senior-software-engineer-full-stack-java-developer-feuji-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-4-to-8-years-030325503312
Senior Software Developer ( JAVA ),Foxsense Innovations,4 - 8 years,Not Disclosed,Coimbatore,1 day ago,1,"spring boot, Project tracking, Version control, GIT, Architecture, Java J2Ee Developer, Programming, JIRA, AWS, microservices",Not specified,https://www.naukri.com/job-listings-senior-software-developer-java-foxsense-innovations-coimbatore-4-to-8-years-010725500967
"Software Engineer/Senior Software Developers- AspDot Net Core, MongoDB",KOTT SOFTWARE PVT. LTD.,2 - 7 years,Not Disclosed,"Kochi, Chennai",3+ weeks ago,1,"Front end, Version control, GIT, Project management, Debugging, Software Engineer, ASP.Net, MongoDB, Business solutions",Not specified,https://www.naukri.com/job-listings-software-engineer-senior-software-developers-aspdot-net-core-mongodb-kott-software-pvt-ltd-kochi-chennai-2-to-7-years-190525501422
Senior Software Engineer - Java Fullstack Developer,BNP Paribas,5 - 10 years,Not Disclosed,Mumbai,1 week ago,Not specified,"Java, REST API, Hibernate, Git, Junit, typescript, JEE, Spring, bitbucket, Angular, microservices",Not specified,https://www.naukri.com/job-listings-senior-software-engineer-java-fullstack-developer-bnp-paribas-india-solutions-pvt-ltd-mumbai-5-to-10-years-200625917032
Senior Software Developer / Engineer - React,Reuters,4 - 6 years,Not Disclosed,"Mumbai, Hyderabad",3+ weeks ago,1,"UI development, Content management, Networking, XML, CMS, Agile, HTML, HTTP, Adobe, Salesforce",Not specified,https://www.naukri.com/job-listings-senior-software-developer-engineer-react-reuters-news-agency-mumbai-hyderabad-4-to-6-years-261224502867
Senior Java Developer (Software Engineer) 4-5 years Experience,Indsac Softech,4 - 5 years,Not Disclosed,Bengaluru,3+ weeks ago,1,"Maven, Hibernate, development, level, Tools, Workflow, Software Engineer 4-5 years Experience, JSON, J2Ee, spring, spring security, Web services, java, Spring framework, web, developer, Software Engineer 4, Senior Java Developer",Not specified,https://www.naukri.com/job-listings-senior-java-developer-software-engineer-4-5-years-experience-indsac-softech-bengaluru-4-to-5-years-050218502215
Senior Software Engineer / Senior Java Developer,Altiux Innovations,5 - 8 years,Not Disclosed,Bengaluru,3+ weeks ago,1,"websphere, responsive ui, continuous integration, css, web services, hibernate, jquery, microservices, spring, java, ui, jenkins, web development, html, mysql, agile methodology, rest, cd, junit, maven, javascript, spring boot, angular, integration, agile, ci cd pipeline",Not specified,https://www.naukri.com/job-listings-senior-software-engineer-senior-java-developer-altiux-innovations-pvt-ltd-bengaluru-5-to-8-years-140324500233
Software Developer - Java,Siemens,2 - 5 years,Not Disclosed,Pune,2 weeks ago,Not specified,"Java, TypeScript, Hibernate, PostgreSQL, Hibernate ORM, Spring, Linux Operating system, SQL",Not specified,https://www.naukri.com/job-listings-software-developer-java-siemens-limited-pune-2-to-5-years-170625921207
Software Developer (AI Trainer),Soul Ai,4 - 8 years,Not Disclosed,Bengaluru,3+ weeks ago,Not specified,"python, software development, java, debugging, agile methodology, software testing, regression testing, automation testing, manual testing, test cases, qtp, selenium webdriver, sql, functional testing, hp quality center, testing tools, selenium, agile",Not specified,https://www.naukri.com/job-listings-software-developer-ai-trainer-soul-ai-bengaluru-4-to-8-years-300525926341
Python Software Developer,Xoriant,8 - 10 years,15-20 Lacs P.A.,Pune,1 day ago,2,"Linux, Django, SQL",Not specified,https://www.naukri.com/job-listings-python-software-developer-xoriant-pune-8-to-10-years-010725014881
Software Developer - Python,athenahealth,4 - 8 years,Not Disclosed,Chennai,2 days ago,1,"Python, Software Development, Perl",Not specified,https://www.naukri.com/job-listings-software-developer-python-athenahealth-chennai-4-to-8-years-290625004538
Software Developer - Full Stack,IBM,11 - 16 years,Not Disclosed,Pune,1 week ago,Not specified,"api, junit, software testing, sonarqube, consumables, continuous integration, css, redhat openshift, golang, ci/cd, react.js, java, git, ui, jenkins, j2ee, software engineering, html, jira, github, jest, javascript, cypress, node.js, grafana, saas, full stack, scrum, aws",Not specified,https://www.naukri.com/job-listings-software-developer-full-stack-ibm-india-pvt-limited-pune-11-to-16-years-190625921914
Python Software Developer,Product Based Client,4 - 9 years,12-22 Lacs P.A.,Bengaluru,3+ weeks ago,1,"Docker, Elastic Search, Python, Python Development, Backend Development",Not specified,https://www.naukri.com/job-listings-python-software-developer-nr-consulting-bengaluru-4-to-9-years-300525923688
Backend Software Developer- Python,Global Investment Management Firm,7 - 12 years,65-85 Lacs P.A.,Bengaluru,3 weeks ago,3,"Python, Javascript, React",Not specified,https://www.naukri.com/job-listings-backend-software-developer-python-teamware-solutions-bengaluru-7-to-12-years-040625021727
Software Developer (Python and Perl),S&P Global Market Intelligence,3 - 6 years,Not Disclosed,Hyderabad,1 day ago,Not specified,"Python, Perl, shell scripting, AWS, SQL",Not specified,https://www.naukri.com/job-listings-software-developer-python-and-perl-sp-capital-iq-india-pvt-ltd-hyderabad-3-to-6-years-300625904495
Software Developer II,Aris Infra,4 - 6 years,Not Disclosed,Bengaluru,2 weeks ago,1,"Computer science, Postgresql, MySQL, Debugging, Software development life cycle, Data structures, Unit testing, Continuous improvement, Software solutions, Python",Not specified,https://www.naukri.com/job-listings-software-developer-ii-aris-infra-bengaluru-4-to-6-years-120625501461
Software Developer - Backend,IBM,5 - 10 years,Not Disclosed,Kochi,1 week ago,Not specified,"kubernetes, docker, microservices, spring, java, redhat openshift, openshift, ansible, react.js, git, gcp, devops, linux, j2ee, jenkins, software engineering, typescript, rest, python, software development, microsoft azure, javascript, puppet, node.js, openstack, aws",Not specified,https://www.naukri.com/job-listings-software-developer-backend-ibm-india-pvt-limited-kochi-5-to-10-years-190625921949
"Software Developer, Embedded AI/ML Platform",BMW Techworks India,2 - 7 years,Not Disclosed,"Pune, Bengaluru",3+ weeks ago,1,"Computer science, deep learning, Embedded systems, C++, Version control, GIT, Programming, Deployment, Hardware, Software solutions",Not specified,https://www.naukri.com/job-listings-software-developer-embedded-ai-ml-platform-bmw-techworks-india-private-limited-pune-bengaluru-2-to-7-years-260525501255
Python Software Developer,BMW Techworks India,3 - 8 years,Not Disclosed,"Chennai, Bengaluru",3+ weeks ago,3,"Django, AWS, Python, Flask",Not specified,https://www.naukri.com/job-listings-python-software-developer-bmw-techworks-india-chennai-bengaluru-3-to-8-years-030625032140
Backend Laravel Software Developer,Mighrs,3 - 8 years,14-16 Lacs P.A.,"Bengaluru, Uganda",3 weeks ago,4,"LMS, MySQL, USSD, PHP, Laravel, GIT, Restful API",Not specified,https://www.naukri.com/job-listings-backend-laravel-software-developer-mighrs-bengaluru-uganda-3-to-8-years-060625012662
Software Developer III,Aris Infra,6 - 8 years,Not Disclosed,Bengaluru,2 weeks ago,1,"Computer science, Postgresql, MySQL, Debugging, Data structures, Unit testing, Continuous improvement, Software solutions, Monitoring, Python",Not specified,https://www.naukri.com/job-listings-software-developer-iii-aris-infra-bengaluru-6-to-8-years-120625501462
Software Developer Lead,Dayforce,8 - 13 years,Not Disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",3+ weeks ago,1,"Object oriented design, Prototype, NoSQL, Debugging, OWASP, Developer, Mentor, SAML, web application security, Identity management",Not specified,https://www.naukri.com/job-listings-software-developer-lead-dayforce-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-8-to-13-years-290525504562
Senior Dot Net Software Developer,Opportunity for IT MultiNational Based c...,9 - 14 years,Not Disclosed,"New Delhi, Delhi / NCR",1 day ago,1,"kubernetes, .Net, microservices, C#, Dotnet Azure",Not specified,https://www.naukri.com/job-listings-senior-dot-net-software-developer-aceline-tech-solutions-new-delhi-delhi-ncr-9-to-14-years-300625008229
Sr. Software Developer - Full Stack,Grootnet Software Solutions,4 - 5 years,Not Disclosed,Chandigarh,1 day ago,1,"Coding, .Net",Not specified,https://www.naukri.com/job-listings-sr-software-developer-full-stack-groot-software-solutions-chandigarh-4-to-5-years-300625501253
Automotive Software Developer,Suktran Technologies,2 - 5 years,Not Disclosed,Bengaluru,3+ weeks ago,1,"AUTOSAR, Communication protocols, Analytical, Debugging, Instrumentation, System design, Firmware, Troubleshooting, SPI, Automotive",Not specified,https://www.naukri.com/job-listings-automotive-software-developer-suktran-technologies-bengaluru-2-to-5-years-310720501109
Senior Software Developer III,iQor,3 - 7 years,Not Disclosed,Noida,1 day ago,1,"database management, continuous integration, postgresql, end, sql server, ci cd pipeline, sql",Not specified,https://www.naukri.com/job-listings-senior-software-developer-iii-iqor-noida-3-to-7-years-300625500669
Software Developer UI/UX,IBM,3 - 8 years,Not Disclosed,Pune,2 weeks ago,Not specified,"continuous integration, css, html, javascript, web technologies, redhat openshift, cucumber, ci/cd, docker, microservices, react.js, git, selenium, kanban, jenkins, debugging, shell scripting, typescript, mvc, rest, github, junit, microsoft azure, node.js, scrum, agile, aws",Not specified,https://www.naukri.com/job-listings-software-developer-ui-ux-ibm-india-pvt-limited-pune-3-to-8-years-160625910655
Software Developer C++ Python Lux,IBM,2 - 7 years,Not Disclosed,Pune,2 weeks ago,Not specified,"kubernetes, python, networking, linux, data structures, c++, gdb, socket programming, openshift, networking protocols, docker, microservices, makefiles, ldap, devops, debugging, troubleshooting, shell scripting, multithreading, perl, agile methodology",Not specified,https://www.naukri.com/job-listings-software-developer-c-python-lux-ibm-india-pvt-limited-pune-2-to-7-years-160625910374
Software Developer-Web Portal Frontend,Sma Solar,1 - 4 years,Not Disclosed,Bengaluru,3+ weeks ago,1,"angular, rest, css, scrum, typescripthtml, communication skills",Not specified,https://www.naukri.com/job-listings-software-developer-web-portal-frontend-sma-solar-india-bengaluru-1-to-4-years-190525505675
Python Software Developer,Apps for Bharat,4 - 8 years,16-31 Lacs P.A.,"Bangalore Rural, Bengaluru",3 weeks ago,1,"Python, Golang, NoSQL, Postgresql, MongoDB, AWS, SQL",Not specified,https://www.naukri.com/job-listings-python-software-developer-hireginie-talent-cloud-bangalore-rural-bengaluru-4-to-8-years-220525031657
Software Developer DevOps,IBM,5 - 7 years,Not Disclosed,Kochi,2 weeks ago,Not specified,"python, software development, devops, troubleshooting, aws, kubernetes, continuous integration, github, oracle, redhat openshift, ibm cloud, ci/cd, microsoft azure, dbms, ansible, sql, java, postgresql, gcp, linux, powershell, multi-cloud, terraform, bash",Not specified,https://www.naukri.com/job-listings-software-developer-devops-ibm-india-pvt-limited-kochi-5-to-7-years-160625910604
Software Developer - C++/Python,IBM,4 - 8 years,Not Disclosed,Pune,2 weeks ago,Not specified,"Python, C++, C, LDAP, Docker, OpenShift, OCP, Kubernetes",Not specified,https://www.naukri.com/job-listings-software-developer-c-python-ibm-india-pvt-limited-pune-4-to-8-years-170625912247
Software Developer 3,Oracle,5 - 10 years,Not Disclosed,Hyderabad,2 weeks ago,1,"Computer science, Business services, Enterprise applications, Agile development, Cloud, Performance testing, Infrastructure, J2Ee, Oracle, Open source",Not specified,https://www.naukri.com/job-listings-software-developer-3-oracle-india-pvt-ltd-hyderabad-5-to-10-years-170625503211
Software Developer Full Stack,Droom Media,2 - 3 years,Not Disclosed,"Mumbai, New Delhi, Pune, Bengaluru",3+ weeks ago,1,"css, web services, orm libraries, vue.js, code versioning tools, bootstrap, jquery, sql, database design, react.js, git, asp.net, debugging, html, api, communication skills, github, sql queries, entity framework, javascript, angular, saas, .net core, .net, troubleshooting",Not specified,https://www.naukri.com/job-listings-software-developer-full-stack-droom-media-mumbai-new-delhi-pune-bengaluru-2-to-3-years-211024503889
Software Developer UI/UX,IBM,5 - 10 years,Not Disclosed,Pune,2 weeks ago,Not specified,"react.js, java, typescript, api, javascript, continuous integration, css, ci/cd, microservices, git, ui, devops, figma, jenkins, json, html, sass, data visualization, rest, ux, gui testing, prototype, web server, ui ux development, angular, agile, javascript frameworks",Not specified,https://www.naukri.com/job-listings-software-developer-ui-ux-ibm-india-pvt-limited-pune-5-to-10-years-160625910718
Software Developer - UI Dev / QA,IBM,5 - 10 years,Not Disclosed,Pune,1 week ago,Not specified,"continuous integration, ci/cd, java, test strategy, automation testing, kubernetes, cucumber, test cases, swagger, docker, xml, jenkins, json, debugging, software quality assurance, api, jira, rest, junit, github, gui testing, jest, quality assurance, aws, api testing",Not specified,https://www.naukri.com/job-listings-software-developer-ui-dev-qa-ibm-india-pvt-limited-pune-5-to-10-years-190625921824
Software Developer Android (Automotive),Netwalk Technologies,5 - 9 years,Not Disclosed,Bengaluru,3+ weeks ago,1,"Java, C++, OOPS, Java Programming, IPC",Not specified,https://www.naukri.com/job-listings-software-developer-android-automotive-netwalk-technologies-bengaluru-5-to-9-years-190525009821
.NET Software Developer,Optum,7 - 10 years,22.5-25 Lacs P.A.,Gurugram,2 weeks ago,1,"Web API, .Net, ASP.Net, MVC, SQL server, C#, azure",Not specified,https://www.naukri.com/job-listings-net-software-developer-optum-gurugram-7-to-10-years-170625029997
Python Software Developer,Quantumneuron Technologies,5 - 8 years,Not Disclosed,"Hyderabad, Chennai, Bengaluru",1 week ago,5,"Django Rest Api, Rest Api Development, Pandas, Numpy, Flask, NoSQL, Database Management, Ci/Cd, Node.Js, Sqlalchemy, ETL Tool, SQL",Not specified,https://www.naukri.com/job-listings-python-software-developer-quantumneuron-technologies-hyderabad-chennai-bengaluru-5-to-8-years-230625007182
Software Developer UI Dev / QA,IBM,5 - 10 years,Not Disclosed,Pune,2 weeks ago,Not specified,"ci/cd, java, selenium, test strategy, automation testing, continuous integration, kubernetes, cucumber, swagger, docker, xml, jenkins, json, debugging, api, jira, rest, junit, github, software testing, gui testing, jest, quality assurance, agile, aws, api testing",Not specified,https://www.naukri.com/job-listings-software-developer-ui-dev-qa-ibm-india-pvt-limited-pune-5-to-10-years-160625910643
Software Developer - Linux/QNX (Automotive),Netwalk Technologies,5 - 10 years,Not Disclosed,Bengaluru,3+ weeks ago,2,"C++, Python script programming, Linux, C Programming Language, QNX, OOPS, Automotive",Not specified,https://www.naukri.com/job-listings-software-developer-linux-qnx-automotive-netwalk-technologies-bengaluru-5-to-10-years-190525006513
Python Software Developer,Capgemini,6 - 9 years,Not Disclosed,Chennai,2 weeks ago,2,"Aws Lambda, Aws Api Gateway, AWS, Microservices, Python, Unittest, fastAPI, Pytest",Not specified,https://www.naukri.com/job-listings-python-software-developer-capgemini-chennai-6-to-9-years-170625028316
Python Software Developer,Netcore Cloud,3 - 5 years,15-25 Lacs P.A.,Bengaluru,2 weeks ago,1,"Magento, Shopify, Bigcommerce, Python, salesforce commerce cloud, Woocommerce, PHP, Ecommerce Development, Magento Commerce",Not specified,https://www.naukri.com/job-listings-python-software-developer-netcore-cloud-bengaluru-3-to-5-years-120625021293
Software Developer Backend,Werize,1 - 6 years,Not Disclosed,Bengaluru,3+ weeks ago,1,"Computer science, Basic, Backend, Spring framework, product life cycle, Data structures, Deployment, Individual Contributor, Object oriented programming, Monitoring",Not specified,https://www.naukri.com/job-listings-software-developer-backend-werize-bengaluru-1-to-6-years-151223501635
Python Software Developer,Ladera Technology,4 - 6 years,"50,000 P.A.",Bengaluru,3 weeks ago,10,"Fastapi, Python Development, Python, Flask",Not specified,https://www.naukri.com/job-listings-python-software-developer-ladera-technology-bengaluru-4-to-6-years-060625028705
Python Software Developer,Hexaware Technologies,4 - 9 years,Not Disclosed,"Pune, Chennai, Mumbai (All Areas)",5 days ago,1,"Python, Django, Tornado, FastAPI, Rest Api Services, Flask, SQL",Not specified,https://www.naukri.com/job-listings-python-software-developer-hexaware-technologies-pune-chennai-mumbai-all-areas-4-to-9-years-130225014528
Associate Software Developer in Test,Greenway Health India,1 - 2 years,Not Disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",2 weeks ago,1,"Manager Quality Assurance, Defect tracking, Analytical, Software Associate, Selenium, Test cases, Test case design, SDLC, SQL, Testing",Not specified,https://www.naukri.com/job-listings-associate-software-developer-in-test-greenway-health-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-1-to-2-years-140625502142
Python Software Developer,Skyonn Technologies,4 - 8 years,14-19 Lacs P.A.,Bengaluru,3 weeks ago,10,"Django, Rest Api Development, MySQL, Python, Flask",Not specified,https://www.naukri.com/job-listings-python-software-developer-skyonn-technologies-bengaluru-4-to-8-years-060625028404
Software Developer- Python,Squarepoint Technologies India,6 - 10 years,Not Disclosed,Bengaluru,3 weeks ago,3,"Python, Backend, Full Stack, Python Development",Not specified,https://www.naukri.com/job-listings-software-developer-python-squarepoint-technologies-india-bengaluru-6-to-10-years-090625019692
Python Software Developer,66degrees,5 - 8 years,18-25 Lacs P.A.,"Mysuru, Pune, Bengaluru",3 weeks ago,1,"Python Development, Java, Software Development, GCP, Javascript, Google Cloud Platforms",Not specified,https://www.naukri.com/job-listings-python-software-developer-66degrees-mysuru-pune-bengaluru-5-to-8-years-100625009874
Backend Software Developer,Netsentries,6 - 11 years,Not Disclosed,Bengaluru,3+ weeks ago,1,"Computer science, Backend, orchestration, Database design, Javascript, Data structures, MongoDB, data integrity, Object oriented programming, Python",Not specified,https://www.naukri.com/job-listings-backend-software-developer-netsentries-technologies-bengaluru-6-to-11-years-080425503928
Backend Software Developer,Netsentries,6 - 11 years,Not Disclosed,Bengaluru,3+ weeks ago,1,"Computer science, Backend, orchestration, Architecture, Coding, Database design, Data structures, MongoDB, Management, Python",Not specified,https://www.naukri.com/job-listings-backend-software-developer-netsentries-technologies-bengaluru-6-to-11-years-080425503929
Dot NET Software Developer,Trask,2 - 8 years,Not Disclosed,"Hyderabad, Bengaluru",3+ weeks ago,1,"Front end, Coding, Database design, Debugging, Javascript, HTML, Unit testing, Troubleshooting, Information technology, SQL",Not specified,https://www.naukri.com/job-listings-dot-net-software-developer-trask-hyderabad-bengaluru-2-to-8-years-120824500455
Software Developer - Python,Squarepoint Technologies India,6 - 10 years,Not Disclosed,Bengaluru,2 weeks ago,3,"Python, Python Framework, Full Stack, Backend Development, SQL, Backend, Software Development, Full Software Development Life Cycle, RDBMS, Fullstack Development, Javascript, Python Data, Python Development, React.Js",Not specified,https://www.naukri.com/job-listings-software-developer-python-squarepoint-technologies-india-bengaluru-6-to-10-years-120625910652
Python Software Developer,BSH Household,6 - 10 years,15-30 Lacs P.A.,Bengaluru,2 weeks ago,1,"Kafka, Node.Js, AWS, Python",Not specified,https://www.naukri.com/job-listings-python-software-developer-bsh-household-bengaluru-6-to-10-years-110625021770
"Intermediate Software Developer, Cloud Backend (AWS)","Evertz Microsystems, Ltd",3 - 4 years,Not Disclosed,Bengaluru,3+ weeks ago,1,"Backend, Automation, Networking, HP data protector, Debugging, Cloud, Troubleshooting, AWS, Recruitment, Python",Not specified,https://www.naukri.com/job-listings-intermediate-software-developer-cloud-backend-aws-evertz-microsystems-ltd-bengaluru-3-to-4-years-150525501817
Python Software Developer,Hireginie Talent Cloud,4 - 9 years,Not Disclosed,Bengaluru,2 weeks ago,1,"Golang, python, Postgresql",Not specified,https://www.naukri.com/job-listings-python-software-developer-hireginie-talent-cloud-bengaluru-4-to-9-years-130625026955
Deputy Manager _Full stack software developer,Jaquar Group,6 - 10 years,Not Disclosed,Manesar,1 week ago,4,"Application Development, C#, VB.net, Fullstack Development, Full Stack, React.Js, Angular",Not specified,https://www.naukri.com/job-listings-deputy-manager-full-stack-software-developer-jaquar-group-manesar-6-to-10-years-090325003202
.NET Software Developer 5+ Yrs C2H Role,Greetings from BCforward INDIA TECHNOLOG...,5 - 10 years,15-30 Lacs P.A.,"Gurugram, Bengaluru",3 weeks ago,1,"C#, MS SQL, JavaScript, .NET, MongoDB, agile",Not specified,https://www.naukri.com/job-listings-net-software-developer-5-yrs-c2h-role-bcforward-gurugram-bengaluru-5-to-10-years-100625020675
Oracle Software Developer,mncs,5 - 10 years,Not Disclosed,"Noida, Pune, Bengaluru",2 weeks ago,1,"SAAS, Oracle SAAs, o2C, R2R",Not specified,https://www.naukri.com/job-listings-oracle-software-developer-mount-talent-consulting-noida-pune-bengaluru-5-to-10-years-130625923588
Lead Software Developer,Sithafal Technologies,8 - 13 years,Not Disclosed,"Tirupati, Hyderabad, Bengaluru",3+ weeks ago,1,"MCTS, jQuery, GIT, Coding, agile project management, Postgresql, Javascript, HTML, SQL",Not specified,https://www.naukri.com/job-listings-lead-software-developer-sithafal-technologies-tirupati-hyderabad-bengaluru-8-to-13-years-100125503206
.NET Software Developer,Tekskills.Inc,5 - 10 years,Not Disclosed,"Hyderabad, Chennai, Bengaluru",2 weeks ago,10,"selenium, .Net, ASP.Net MVC, Azure Devops, Microservices, Unit Testing, Azure Functions, ASP.Net, MongoDB, SQL Server, Azure Service, Jest",Not specified,https://www.naukri.com/job-listings-net-software-developer-tekskills-hyderabad-chennai-bengaluru-5-to-10-years-110625010511
Python Software Developer,Tanisha Systems,10 - 17 years,40-45 Lacs P.A.,"Pune, Gurugram, Bengaluru",3 weeks ago,10,"Postgresql, No SQL, Python, Azure, ClickHouse, DynamoDB, microservices, docker, SQL, containerization, GCP, API, MongoDB, AWS, deployment",Not specified,https://www.naukri.com/job-listings-python-software-developer-tanisha-systems-pune-gurugram-bengaluru-10-to-17-years-060625009649
Python Software Developer,Tanisha Systems,7 - 10 years,30-35 Lacs P.A.,"Pune, Gurugram, Bengaluru",3 weeks ago,10,"Postgresql, No SQL, Python, Azure, ClickHouse, DynamoDB, microservices, docker, SQL, containerization, GCP, API, MongoDB, AWS, deployment",Not specified,https://www.naukri.com/job-listings-python-software-developer-tanisha-systems-pune-gurugram-bengaluru-7-to-10-years-060625009643
Software Engineer_Embedded C developer,Capgemini,3 - 6 years,Not Disclosed,Chennai,3 weeks ago,Not specified,"software development, c, software design, embedded software development, embedded c, c++, embedded development, spi, autosar, microcontroller, rtos, embedded software, embedded systems, uart, software engineering, i2c, can bus, embedded programming",Not specified,https://www.naukri.com/job-listings-software-engineer-embedded-c-developer-capgemini-technology-services-india-limited-chennai-3-to-6-years-040625926460
Python Software Developer,E Solutions It Services,9 - 14 years,17-32 Lacs P.A.,Bengaluru,3 weeks ago,1,"python, microservices, Django, numpy, flask",Not specified,https://www.naukri.com/job-listings-python-software-developer-e-solutions-bengaluru-9-to-14-years-040625026686
Remote Embedded Software Developer 36Lakhs CTC|| Kandi Srinivasa Reddy,Integra Technologies,8 - 11 years,35-37.5 Lacs P.A.,"Kolkata, Ahmedabad, Bengaluru",3+ weeks ago,3,"Embedded Software, Automotive Embedded Systems, Embedded Development, Embedded Software Development, Embedded C++, RTOS, Embedded C, Communication Protocols, Microcontroller, 32 Bit Microcontrollers, Embedded Programming, Microprocessors, 16 Bit, Firmware Development",Not specified,https://www.naukri.com/job-listings-remote-embedded-software-developer-36lakhs-ctc-kandi-srinivasa-reddy-vcloud-technologies-investment-kolkata-ahmedabad-bengaluru-8-to-11-years-030625014392
Software Developer (AI Trainer),Soul Ai,4 - 8 years,Not Disclosed,"Mumbai, Delhi / NCR, Bengaluru",3+ weeks ago,Not specified,"software development, Java, Agile methodologies, compliance, AI Trainer, Python",Not specified,https://www.naukri.com/job-listings-software-developer-ai-trainer-soul-ai-mumbai-delhi-ncr-bengaluru-4-to-8-years-020625902685
"Staff Software Developer, Machine Learning",Kinaxis Inc,10 - 15 years,Not Disclosed,Bengaluru,3 weeks ago,1,"Supply chain, Computer science, Automation, Supply chain management, Linux, Debugging, HTTP, Open source, SQL, Python",Not specified,https://www.naukri.com/job-listings-staff-software-developer-machine-learning-kinaxis-bengaluru-10-to-15-years-050625502170
Embedded Software Developer,Cmaa Advisors,3 - 8 years,5-11 Lacs P.A.,Bengaluru,3+ weeks ago,20,"Embedded c, c++, QT, GUI",Not specified,https://www.naukri.com/job-listings-embedded-software-developer-cmaa-advisors-bengaluru-3-to-8-years-030625014566
Software Developer- Embedded,Engineered Building Solutions,8 - 13 years,Not Disclosed,Bengaluru,3 weeks ago,1,"Embedded C, C++, Embedded Linux, JIRA, IOT, Platform Design, Memory, Ci/Cd, Mutex, Thread, System Programming, GIT, Platform Development, MsgQueues, Semaphores, Inter Process, system calls, Debugging Tools, Kernel, drivers",Not specified,https://www.naukri.com/job-listings-software-developer-embedded-consulting-krew-bengaluru-8-to-13-years-050625026848
Software Developer 2,Fragma Data Systems,5 - 10 years,Not Disclosed,Bengaluru,3 weeks ago,20,"Angularjs, Node.Js, JSON, Azure Devops",Not specified,https://www.naukri.com/job-listings-software-developer-2-fragma-data-systems-bengaluru-5-to-10-years-050625025718
Python Software Developer,Career Foresight Hr Solution,5 - 10 years,22.5-32.5 Lacs P.A.,"Kochi, Bengaluru",1 week ago,1,"Python, Pyspark, mage.ai, AWS",Not specified,https://www.naukri.com/job-listings-python-software-developer-career-foresight-hr-solution-kochi-bengaluru-5-to-10-years-020625019374
Principal Software Developer,Securonix Consultancy,10 - 15 years,Not Disclosed,Bengaluru,3+ weeks ago,1,"C++, Coding, Agile, Healthcare, Open source, Analytics, Python, Recruitment, Technical documentation",Not specified,https://www.naukri.com/job-listings-principal-software-developer-securonix-consultancy-llp-bengaluru-10-to-15-years-051224502330
Python Software Developer,Euclid Innovations,7 - 12 years,Not Disclosed,"Hyderabad, Bengaluru",3 weeks ago,2,"Django, Python Development, Flask, SQL",Not specified,https://www.naukri.com/job-listings-python-software-developer-euclid-innovations-hyderabad-bengaluru-7-to-12-years-050625025616
.NET Software Developer,Nexus Professionals,4 - 8 years,15-25 Lacs P.A.,Bengaluru,3 weeks ago,5,".Net, React.Js, Web Api, .Net Core, Github, ASP.Net",Not specified,https://www.naukri.com/job-listings-net-software-developer-nexus-professionals-bengaluru-4-to-8-years-060625013706
.NET Software Developer,Skyonn Technologies,4 - 9 years,14-20 Lacs P.A.,Bengaluru,3 weeks ago,10,".Net Core, WPF, Desktop Application, C#",Not specified,https://www.naukri.com/job-listings-net-software-developer-skyonn-technologies-bengaluru-4-to-9-years-060625028256
Software Engineer 2,Dell Technologies,2 - 5 years,Not Disclosed,"Pune, Bengaluru",1 week ago,1,"Unix, Computer science, Analytical skills, C++, Interpersonal skills, Networking protocols, Linux, Software Engineer 2, Distribution system, Python",Not specified,https://www.naukri.com/job-listings-software-engineer-2-dell-international-services-india-private-limited-pune-bengaluru-2-to-5-years-240625503888
Software Engineer,Pitcs,2 - 4 years,Not Disclosed,Bengaluru,3+ weeks ago,1,"AUTOSAR, Embedded C, Change management, Software Development Engineer, Simulink, JIRA, MATLAB, SDLC, IMS, Automotive",Not specified,https://www.naukri.com/job-listings-software-engineer-pitcs-bengaluru-2-to-4-years-270922500191
